unix,open,high,low,close,vwap,volume,tradecount,date,volume_from,Name,vwap_
1638801840,42697.9,42798.6,42676.8,42782.7,42759.3,1.52465840,56,2021-12-06 14:44:00,65229.00292968,BTCEUR,42476.61
1638801900,42777.1,42826.7,42757.8,42816.8,42786.1,0.42157170,26,2021-12-06 14:45:00,18050.35116456,BTCEUR,42476.7
1638801960,42793.7,42798.8,42757.9,42757.9,42779.4,1.57310776,41,2021-12-06 14:46:00,67262.78429130401,BTCEUR,42476.96
1638802020,42774.4,42780.1,42700.0,42700.0,42761.0,0.96008497,42,2021-12-06 14:47:00,40995.628219,BTCEUR,42477.09
1638802080,42700.1,42704.8,42643.5,42660.6,42680.2,1.20746014,41,2021-12-06 14:48:00,51510.974048484,BTCEUR,42477.23
1638802140,42660.9,42660.9,42558.8,42583.1,42619.5,1.06541699,46,2021-12-06 14:49:00,45368.758226868995,BTCEUR,42477.29
1638802200,42583.6,42625.4,42558.9,42625.4,42609.3,1.16861464,37,2021-12-06 14:50:00,49812.666475856,BTCEUR,42477.4
1638802260,42625.4,42627.8,42558.8,42616.7,42605.4,2.17432122,41,2021-12-06 14:51:00,92662.39513637399,BTCEUR,42477.58
1638802320,42611.2,42731.3,42610.5,42681.6,42627.4,2.53616610,41,2021-12-06 14:52:00,108247.62701376,BTCEUR,42477.89
1638802380,42672.9,42698.5,42660.9,42696.8,42679.0,1.67289714,40,2021-12-06 14:53:00,71427.354607152,BTCEUR,42478.11
1638802440,42713.9,42713.9,42611.8,42614.6,42675.1,0.88254029,36,2021-12-06 14:54:00,37609.101442234,BTCEUR,42478.18
1638802500,42615.7,42628.3,42558.8,42582.7,42592.1,1.11705596,33,2021-12-06 14:55:00,47567.258827892,BTCEUR,42478.25
1638802560,42564.0,42674.5,42564.0,42674.5,42625.9,2.21801474,36,2021-12-06 14:56:00,94652.67002213,BTCEUR,42478.51
1638802620,42639.9,42669.5,42616.6,42665.8,42650.7,0.81174789,29,2021-12-06 14:57:00,34633.873125162005,BTCEUR,42478.6
1638802680,42669.3,42669.3,42622.8,42655.6,42650.6,1.13781322,38,2021-12-06 14:58:00,48534.105587032,BTCEUR,42478.72
1638802740,42655.6,42719.1,42655.5,42709.8,42690.5,0.82181755,46,2021-12-06 14:59:00,35099.663196990005,BTCEUR,42478.83
1638802800,42730.6,42764.0,42674.0,42764.0,42710.5,1.24544034,45,2021-12-06 15:00:00,53260.01069976,BTCEUR,42479.04
1638802860,42764.1,42807.3,42749.8,42763.4,42775.4,3.27295696,48,2021-12-06 15:01:00,139962.767663264,BTCEUR,42479.59
1638802920,42759.6,42795.4,42719.4,42764.3,42775.8,0.29620139,18,2021-12-06 15:02:00,12666.845102377001,BTCEUR,42479.64
1638802980,42742.6,42788.1,42742.6,42753.8,42754.0,0.41317740,17,2021-12-06 15:03:00,17664.90392412,BTCEUR,42479.71
1638803040,42753.8,42753.8,42704.0,42704.0,42737.5,0.12066311,20,2021-12-06 15:04:00,5152.7974494400005,BTCEUR,42479.73
1638803100,42711.0,42711.0,42688.5,42699.9,42705.6,0.73923770,22,2021-12-06 15:05:00,31565.375866230002,BTCEUR,42479.82
1638803160,42695.1,42695.2,42628.0,42637.9,42664.6,2.17416425,28,2021-12-06 15:06:00,92701.797875075,BTCEUR,42480.03
1638803220,42618.7,42669.8,42618.7,42656.3,42642.1,3.36199897,28,2021-12-06 15:07:00,143410.436664011,BTCEUR,42480.38
1638803280,42655.0,42725.0,42654.9,42711.2,42679.9,3.44813366,51,2021-12-06 15:08:00,147273.92637899198,BTCEUR,42480.84
1638803340,42695.1,42756.3,42695.1,42743.6,42709.8,6.39249812,54,2021-12-06 15:09:00,273238.382642032,BTCEUR,42481.83
1638803400,42754.7,42819.4,42747.9,42794.6,42763.0,3.71736934,54,2021-12-06 15:10:00,159083.333957564,BTCEUR,42482.51
1638803460,42794.6,42868.3,42794.5,42862.2,42841.5,0.49777105,23,2021-12-06 15:11:00,21335.562299309997,BTCEUR,42482.63
1638803520,42867.5,42965.7,42867.5,42965.7,42929.8,1.43461250,47,2021-12-06 15:12:00,61639.130291249996,BTCEUR,42483.03
1638803580,42947.7,42981.2,42923.1,42960.0,42963.2,2.34083525,47,2021-12-06 15:13:00,100562.28234,BTCEUR,42483.69
1638803640,42960.0,43032.7,42959.9,43030.6,43000.9,2.55221342,74,2021-12-06 15:14:00,109823.27479065201,BTCEUR,42484.51
1638803700,43035.1,43230.1,43035.1,43200.3,43179.9,5.88228105,131,2021-12-06 15:15:00,254116.306044315,BTCEUR,42486.99
1638803760,43201.5,43270.4,43189.9,43212.6,43228.7,3.66378056,63,2021-12-06 15:16:00,158321.483827056,BTCEUR,42488.55
1638803820,43227.0,43259.4,43194.8,43212.1,43218.4,2.27799384,39,2021-12-06 15:17:00,98436.89761346401,BTCEUR,42489.52
1638803880,43205.6,43225.4,43165.0,43221.4,43185.5,0.67894909,30,2021-12-06 15:18:00,29345.130198526003,BTCEUR,42489.81
1638803940,43222.5,43222.5,43155.4,43156.1,43206.5,14.75603151,59,2021-12-06 15:19:00,636812.7714487109,BTCEUR,42495.51
1638804000,43161.1,43225.2,43155.4,43155.8,43207.7,6.96385431,44,2021-12-06 15:20:00,300530.70383149805,BTCEUR,42498.17
1638804060,43155.7,43200.7,43141.9,43200.7,43175.0,1.19465053,33,2021-12-06 15:21:00,51609.739151371,BTCEUR,42498.66
1638804120,43200.7,43200.7,43197.0,43200.7,43200.6,0.96491349,31,2021-12-06 15:22:00,41684.938207442996,BTCEUR,42499.05
1638804180,43200.6,43200.7,43163.1,43169.5,43181.2,0.83091711,36,2021-12-06 15:23:00,35870.276180145,BTCEUR,42499.37
1638804240,43169.6,43274.9,43169.6,43233.4,43204.0,0.36706217,25,2021-12-06 15:24:00,15869.345620478001,BTCEUR,42499.53
1638804300,43259.1,43259.1,43204.7,43224.6,43215.8,1.59568366,40,2021-12-06 15:25:00,68972.787930036,BTCEUR,42500.2
1638804360,43206.8,43238.6,43200.6,43205.9,43207.3,2.15806497,62,2021-12-06 15:26:00,93241.13928732299,BTCEUR,42501.07
1638804420,43205.8,43241.7,43205.8,43210.1,43219.1,0.68024567,34,2021-12-06 15:27:00,29393.483425267,BTCEUR,42501.35
1638804480,43210.1,43210.1,43171.0,43192.5,43202.6,1.23372628,51,2021-12-06 15:28:00,53287.722348899995,BTCEUR,42501.84
1638804540,43188.9,43251.9,43173.7,43250.1,43226.5,0.86665262,30,2021-12-06 15:29:00,37482.812480262,BTCEUR,42502.22
1638804600,43280.9,43395.0,43280.9,43395.0,43334.3,1.45004846,58,2021-12-06 15:30:00,62924.8529217,BTCEUR,42502.96
1638804660,43363.4,43395.7,43314.6,43314.6,43359.5,3.43790796,60,2021-12-06 15:31:00,148911.608124216,BTCEUR,42504.57
1638804720,43313.1,43378.1,43313.1,43365.9,43358.1,0.96599481,21,2021-12-06 15:32:00,41891.234330979,BTCEUR,42505.05
1638804780,43361.9,43361.9,43257.9,43257.9,43301.0,5.35833384,53,2021-12-06 15:33:00,231790.269417336,BTCEUR,42507.36
1638804840,43257.0,43289.4,43230.3,43257.7,43254.7,3.70685382,43,2021-12-06 15:34:00,160349.970489414,BTCEUR,42508.95
1638804900,43248.2,43257.7,43158.7,43189.8,43208.3,3.22158153,47,2021-12-06 15:35:00,139139.461964394,BTCEUR,42510.19
1638804960,43182.2,43192.1,43111.8,43162.5,43164.2,3.41495874,29,2021-12-06 15:36:00,147398.15661525,BTCEUR,42511.46
1638805020,43179.9,43240.9,43151.1,43216.8,43210.6,0.58638953,15,2021-12-06 15:37:00,25341.879040104002,BTCEUR,42511.7
1638805080,43208.5,43246.5,43147.8,43190.3,43212.6,1.01097921,33,2021-12-06 15:38:00,43664.495373663,BTCEUR,42512.08
1638805140,43199.2,43225.7,43181.7,43214.1,43209.2,1.29880633,32,2021-12-06 15:39:00,56126.74662525299,BTCEUR,42512.6
1638805200,43205.8,43248.7,43185.8,43248.7,43217.9,1.35809374,25,2021-12-06 15:40:00,58735.78873313799,BTCEUR,42513.17
1638805260,43234.9,43257.3,43215.1,43215.2,43232.2,1.45741673,32,2021-12-06 15:41:00,62982.555470296,BTCEUR,42513.75
1638805320,43230.4,43248.1,43215.0,43238.8,43234.8,0.20997811,24,2021-12-06 15:42:00,9079.201502668,BTCEUR,42513.84
1638805380,43238.8,43238.8,43166.9,43166.9,43218.2,0.36508838,38,2021-12-06 15:43:00,15759.733590622,BTCEUR,42513.97
1638805440,43150.1,43166.4,43076.7,43147.5,43089.0,4.93821104,48,2021-12-06 15:44:00,213071.4608484,BTCEUR,42515.74
1638805500,43147.5,43155.2,43105.4,43124.5,43128.6,0.56423715,48,2021-12-06 15:45:00,24332.444975175,BTCEUR,42515.93
1638805560,43130.5,43200.0,43130.5,43197.5,43169.1,1.27152457,51,2021-12-06 15:46:00,54926.682612575,BTCEUR,42516.42
1638805620,43200.0,43200.0,43144.5,43200.0,43197.5,1.23902721,30,2021-12-06 15:47:00,53525.975472,BTCEUR,42516.9
1638805680,43200.0,43267.6,43199.9,43225.1,43209.4,2.67528416,58,2021-12-06 15:48:00,115639.425344416,BTCEUR,42517.96
1638805740,43210.5,43273.6,43200.1,43266.7,43241.5,0.19167723,26,2021-12-06 15:49:00,8293.241207240999,BTCEUR,42518.04
1638805800,43294.6,43294.6,43200.1,43274.9,43239.5,0.30515894,39,2021-12-06 15:50:00,13205.722612606,BTCEUR,42518.17
1638805860,43240.4,43303.2,43240.4,43258.0,43272.7,0.39994098,33,2021-12-06 15:51:00,17300.64691284,BTCEUR,42518.34
1638805920,43253.1,43256.7,43220.0,43233.3,43235.1,1.15436768,35,2021-12-06 15:52:00,49907.124219744,BTCEUR,42518.8
1638805980,43256.8,43301.0,43222.5,43301.0,43258.0,0.64618281,37,2021-12-06 15:53:00,27980.36185581,BTCEUR,42519.09
1638806040,43289.8,43289.8,43289.1,43289.8,43289.7,1.94251151,35,2021-12-06 15:54:00,84090.93476559801,BTCEUR,42519.93
1638806100,43289.8,43356.6,43289.7,43326.2,43311.0,11.35791950,104,2021-12-06 15:55:00,492095.4918408999,BTCEUR,42525.06
1638806160,43326.2,43395.0,43326.2,43358.1,43354.2,4.29097426,59,2021-12-06 15:56:00,186048.491062506,BTCEUR,42527.05
1638806220,43358.0,43400.0,43331.4,43400.0,43369.1,1.47477414,68,2021-12-06 15:57:00,64005.197676,BTCEUR,42527.77
1638806280,43400.0,43444.3,43400.0,43437.0,43432.3,5.49394991,45,2021-12-06 15:58:00,238640.70224067,BTCEUR,42530.56
1638806340,43446.4,43489.8,43439.2,43489.8,43455.1,0.47500583,50,2021-12-06 15:59:00,20657.908545534003,BTCEUR,42530.81
1638806400,43489.7,43489.8,43444.5,43444.5,43487.3,8.02114859,65,2021-12-06 16:00:00,348474.78991825494,BTCEUR,42534.88
1638806460,43444.5,43444.5,43354.6,43379.4,43398.2,1.16285421,99,2021-12-06 16:01:00,50443.917917274004,BTCEUR,42535.42
1638806520,43379.4,43379.4,43331.4,43340.8,43348.5,2.72165708,64,2021-12-06 16:02:00,117958.795172864,BTCEUR,42536.63
1638806580,43332.2,43379.4,43311.9,43378.6,43333.0,1.65312375,52,2021-12-06 16:03:00,71710.19390175,BTCEUR,42537.4
1638806640,43378.8,43379.5,43343.6,43379.5,43376.9,1.22160748,47,2021-12-06 16:04:00,52992.721678660004,BTCEUR,42537.97
1638806700,43379.5,43439.6,43379.5,43421.5,43389.8,5.24781960,48,2021-12-06 16:05:00,227868.19876139998,BTCEUR,42540.52
1638806760,43413.7,43416.0,43400.0,43400.1,43404.5,0.55420692,74,2021-12-06 16:06:00,24052.635748692002,BTCEUR,42540.79
1638806820,43400.1,43407.0,43379.5,43388.7,43393.0,1.38892713,104,2021-12-06 16:07:00,60263.74256543099,BTCEUR,42541.43
1638806880,43389.0,43394.0,43372.5,43386.3,43379.1,2.41103348,58,2021-12-06 16:08:00,104605.821873324,BTCEUR,42542.55
1638806940,43392.0,43455.2,43391.9,43414.3,43404.5,0.45286113,31,2021-12-06 16:09:00,19660.648956159002,BTCEUR,42542.77
1638807000,43413.5,43446.0,43408.7,43413.6,43414.9,0.31409682,25,2021-12-06 16:10:00,13636.073704752,BTCEUR,42542.92
1638807060,43413.8,43413.8,43340.7,43356.8,43370.4,2.74979841,60,2021-12-06 16:11:00,119222.45970268801,BTCEUR,42544.14
1638807120,43356.8,43356.8,43311.9,43311.9,43323.4,0.79729995,67,2021-12-06 16:12:00,34532.575704405,BTCEUR,42544.48
1638807180,43311.9,43322.7,43265.4,43285.0,43305.8,0.70266151,92,2021-12-06 16:13:00,30414.70346035,BTCEUR,42544.76
1638807240,43279.4,43311.8,43274.7,43299.2,43302.9,0.28952615,40,2021-12-06 16:14:00,12536.250674079998,BTCEUR,42544.88
1638807300,43299.2,43310.8,43246.6,43287.3,43276.8,0.66266085,33,2021-12-06 16:15:00,28684.799012205,BTCEUR,42545.15
1638807360,43299.5,43338.4,43299.5,43338.4,43318.7,0.65603587,26,2021-12-06 16:16:00,28431.544948407998,BTCEUR,42545.44
1638807420,43338.4,43362.5,43330.0,43350.0,43339.8,1.03079349,78,2021-12-06 16:17:00,44684.8977915,BTCEUR,42545.89
1638807480,43350.0,43383.2,43342.0,43365.0,43353.2,0.41478987,85,2021-12-06 16:18:00,17987.36271255,BTCEUR,42546.08
1638807540,43360.8,43361.6,43341.9,43350.0,43349.4,1.33031373,36,2021-12-06 16:19:00,57669.1001955,BTCEUR,42546.66
1638807600,43350.0,43350.1,43260.7,43340.1,43336.0,1.03813082,49,2021-12-06 16:20:00,44992.693551881996,BTCEUR,42547.11
1638807660,43347.4,43347.4,43314.5,43330.7,43330.6,0.82211211,25,2021-12-06 16:21:00,35622.693204776995,BTCEUR,42547.46
1638807720,43342.0,43355.1,43335.3,43355.1,43343.7,0.24231590,19,2021-12-06 16:22:00,10505.63007609,BTCEUR,42547.57
1638807780,43359.1,43366.0,43359.1,43364.1,43364.4,0.17015592,23,2021-12-06 16:23:00,7378.658330471999,BTCEUR,42547.64
1638807840,43364.1,43389.0,43364.0,43369.6,43365.5,0.86359177,34,2021-12-06 16:24:00,37453.629628192,BTCEUR,42548.03
1638807900,43373.5,43426.7,43365.0,43426.7,43386.6,0.36771983,25,2021-12-06 16:25:00,15968.858741461,BTCEUR,42548.21
1638807960,43426.7,43446.5,43381.2,43392.2,43413.1,2.76066403,43,2021-12-06 16:26:00,119791.285722566,BTCEUR,42549.47
1638808020,43391.1,43462.0,43391.1,43426.6,43425.3,0.32749738,28,2021-12-06 16:27:00,14222.097722307999,BTCEUR,42549.63
1638808080,43419.8,43463.7,43412.2,43463.7,43453.7,0.33570622,19,2021-12-06 16:28:00,14591.034434214,BTCEUR,42549.8
1638808140,43463.7,43463.7,43435.0,43435.1,43436.1,0.81557051,31,2021-12-06 16:29:00,35424.386658901,BTCEUR,42550.19
1638808200,43435.1,43468.4,43418.0,43467.5,43435.0,0.69652022,19,2021-12-06 16:30:00,30275.99266285,BTCEUR,42550.54
1638808260,43470.3,43470.4,43432.8,43437.8,43450.1,0.61019711,26,2021-12-06 16:31:00,26505.620024758,BTCEUR,42550.83
1638808320,43452.5,43495.0,43452.5,43486.7,43482.4,0.42695493,21,2021-12-06 16:32:00,18566.860954431,BTCEUR,42551.05
1638808380,43473.8,43489.8,43439.5,43489.8,43455.8,0.38528861,31,2021-12-06 16:33:00,16756.124591178,BTCEUR,42551.25
1638808440,43492.8,43586.7,43492.7,43556.8,43517.6,3.83413142,61,2021-12-06 16:34:00,167002.495434656,BTCEUR,42553.35
1638808500,43561.2,43587.3,43561.2,43586.8,43581.3,0.81188609,20,2021-12-06 16:35:00,35387.516627612,BTCEUR,42553.81
1638808560,43578.4,43578.4,43550.0,43550.0,43560.2,6.06809592,43,2021-12-06 16:36:00,264265.577316,BTCEUR,42557.08
1638808620,43550.0,43550.0,43541.3,43550.0,43549.8,0.25397748,21,2021-12-06 16:37:00,11060.719254,BTCEUR,42557.22
1638808680,43550.0,43550.0,43532.2,43550.0,43547.9,1.37678467,21,2021-12-06 16:38:00,59958.972378499995,BTCEUR,42557.96
1638808740,43586.8,43622.3,43586.8,43618.1,43606.8,0.62178681,49,2021-12-06 16:39:00,27121.159257261,BTCEUR,42558.32
1638808800,43607.4,43649.1,43607.4,43645.2,43639.2,0.90966768,50,2021-12-06 16:40:00,39702.627827136,BTCEUR,42558.85
1638808860,43656.0,43656.0,43615.7,43627.4,43633.1,1.18784835,45,2021-12-06 16:41:00,51822.73510479001,BTCEUR,42559.54
1638808920,43623.8,43627.2,43615.7,43625.3,43621.4,0.24944244,14,2021-12-06 16:42:00,10882.001277732,BTCEUR,42559.69
1638808980,43627.3,43631.9,43562.4,43588.6,43608.4,0.65685700,50,2021-12-06 16:43:00,28631.4770302,BTCEUR,42560.05
1638809040,43593.3,43666.0,43593.0,43650.1,43619.8,0.57867962,41,2021-12-06 16:44:00,25259.423280961997,BTCEUR,42560.39
1638809100,43650.0,43655.1,43650.0,43650.0,43652.4,1.47695602,22,2021-12-06 16:45:00,64469.130273,BTCEUR,42561.27
1638809160,43650.1,43663.3,43650.0,43650.0,43650.0,28.58089096,62,2021-12-06 16:46:00,1247555.890404,BTCEUR,42577.86
1638809220,43650.1,43650.1,43630.1,43630.1,43649.9,43.98468662,87,2021-12-06 16:47:00,1919056.2756992618,BTCEUR,42601.96
1638809280,43630.0,43661.4,43615.8,43660.2,43626.2,1.06432735,34,2021-12-06 16:48:00,46468.74496646999,BTCEUR,42602.54
1638809340,43648.9,43658.1,43583.8,43585.7,43614.9,0.52969140,34,2021-12-06 16:49:00,23086.97045298,BTCEUR,42602.81
1638809400,43589.8,43592.5,43569.4,43572.0,43577.9,2.39487763,27,2021-12-06 16:50:00,104349.60809436,BTCEUR,42604.02
1638809460,43566.6,43566.6,43500.1,43549.2,43521.2,1.32914488,51,2021-12-06 16:51:00,57883.196208096,BTCEUR,42604.67
1638809520,43549.2,43583.6,43540.0,43574.9,43552.7,2.20349454,43,2021-12-06 16:52:00,96017.054231046,BTCEUR,42605.78
1638809580,43575.0,43586.3,43559.4,43571.0,43568.8,0.75417569,21,2021-12-06 16:53:00,32860.18898899,BTCEUR,42606.15
1638809640,43571.0,43598.0,43570.9,43579.2,43584.7,1.67010286,31,2021-12-06 16:54:00,72781.746556512,BTCEUR,42606.99
1638809700,43588.1,43590.2,43560.9,43568.6,43586.1,1.48876871,26,2021-12-06 16:55:00,64863.568418505994,BTCEUR,42607.73
1638809760,43568.0,43584.5,43549.2,43549.2,43568.5,0.17144839,17,2021-12-06 16:56:00,7466.440225788,BTCEUR,42607.82
1638809820,43554.7,43560.0,43549.1,43560.0,43556.4,0.26563977,20,2021-12-06 16:57:00,11571.2683812,BTCEUR,42607.95
1638809880,43560.0,43608.4,43559.9,43608.4,43571.1,0.31414396,32,2021-12-06 16:58:00,13699.315465264,BTCEUR,42608.11
1638809940,43620.1,43647.1,43589.9,43606.8,43607.4,2.11804878,38,2021-12-06 16:59:00,92361.329539704,BTCEUR,42609.2
1638810000,43638.8,43645.9,43579.5,43579.5,43621.2,1.44578982,26,2021-12-06 17:00:00,63006.797460689995,BTCEUR,42609.93
1638810060,43603.3,43633.2,43570.0,43570.0,43610.1,7.52157087,49,2021-12-06 17:01:00,327714.84280589997,BTCEUR,42613.64
1638810120,43570.0,43593.4,43561.5,43561.5,43571.0,0.31835850,34,2021-12-06 17:02:00,13868.17379775,BTCEUR,42613.79
1638810180,43551.3,43555.3,43515.2,43554.6,43531.6,2.82061684,43,2021-12-06 17:03:00,122850.838219464,BTCEUR,42615.15
1638810240,43551.6,43587.7,43535.8,43587.7,43548.4,3.53742663,72,2021-12-06 17:04:00,154188.29072045098,BTCEUR,42616.92
1638810300,43585.6,43585.8,43576.0,43576.0,43581.9,0.17537176,16,2021-12-06 17:05:00,7641.99981376,BTCEUR,42617.0
1638810360,43576.2,43595.4,43576.2,43595.4,43585.6,0.20823056,16,2021-12-06 17:06:00,9077.894555424,BTCEUR,42617.11
1638810420,43576.0,43578.5,43576.0,43576.6,43576.2,5.68936177,34,2021-12-06 17:07:00,247923.04210658197,BTCEUR,42619.89
1638810480,43576.5,43600.5,43576.5,43597.1,43596.8,5.36504054,36,2021-12-06 17:08:00,233900.208926434,BTCEUR,42622.56
1638810540,43597.1,43597.1,43597.0,43597.1,43597.0,0.36109329,23,2021-12-06 17:09:00,15742.620273459,BTCEUR,42622.74
1638810600,43597.1,43656.7,43597.1,43653.9,43625.0,1.42973303,33,2021-12-06 17:10:00,62413.422718317,BTCEUR,42623.49
1638810660,43660.5,43673.7,43643.1,43667.8,43653.1,1.60459545,28,2021-12-06 17:11:00,70069.15319151,BTCEUR,42624.35
1638810720,43654.6,43678.5,43654.6,43668.2,43670.1,1.14891379,30,2021-12-06 17:12:00,50170.997164477994,BTCEUR,42624.96
1638810780,43668.1,43684.5,43668.1,43669.8,43669.6,0.58858578,21,2021-12-06 17:13:00,25703.423295443998,BTCEUR,42625.27
1638810840,43669.8,43669.8,43669.6,43669.6,43669.7,1.43778829,25,2021-12-06 17:14:00,62787.639508984,BTCEUR,42626.03
1638810900,43669.6,43669.6,43608.2,43627.5,43633.2,2.24178487,69,2021-12-06 17:15:00,97803.469415925,BTCEUR,42627.17
1638810960,43628.2,43653.0,43609.0,43609.1,43633.7,7.40210687,77,2021-12-06 17:16:00,322799.218704517,BTCEUR,42630.85
1638811020,43609.1,43609.1,43588.4,43588.4,43598.5,0.21150099,22,2021-12-06 17:17:00,9218.989752516,BTCEUR,42630.95
1638811080,43588.4,43588.4,43567.7,43571.8,43575.3,2.43889293,26,2021-12-06 17:18:00,106266.95496737401,BTCEUR,42632.11
1638811140,43567.5,43567.5,43563.8,43567.4,43566.1,0.52207662,27,2021-12-06 17:19:00,22745.520934188,BTCEUR,42632.35
1638811200,43567.4,43580.1,43567.4,43580.1,43578.6,0.60490360,30,2021-12-06 17:20:00,26361.75937836,BTCEUR,42632.64
1638811260,43580.0,43580.1,43576.3,43577.3,43577.8,0.73804570,21,2021-12-06 17:21:00,32162.038882610002,BTCEUR,42632.99
1638811320,43570.7,43580.1,43570.0,43580.1,43579.8,0.53617286,18,2021-12-06 17:22:00,23366.466856085997,BTCEUR,42633.25
1638811380,43580.1,43580.1,43580.0,43580.0,43580.0,0.18340239,13,2021-12-06 17:23:00,7992.6761562,BTCEUR,42633.34
1638811440,43580.0,43600.0,43580.0,43593.1,43581.1,2.17512672,33,2021-12-06 17:24:00,94820.516617632,BTCEUR,42634.39
1638811500,43588.9,43657.1,43588.9,43657.1,43623.5,0.80638143,28,2021-12-06 17:25:00,35204.274727653,BTCEUR,42634.8
1638811560,43653.5,43660.3,43621.7,43657.7,43641.9,0.16740128,16,2021-12-06 17:26:00,7308.354861856,BTCEUR,42634.89
1638811620,43649.6,43698.0,43649.6,43683.5,43684.6,3.56395414,36,2021-12-06 17:27:00,155685.99067469,BTCEUR,42636.77
1638811680,43683.5,43686.3,43676.0,43682.2,43679.2,2.99393847,35,2021-12-06 17:28:00,130781.81903423398,BTCEUR,42638.34
1638811740,43682.2,43682.4,43682.2,43682.4,43682.3,0.09515040,9,2021-12-06 17:29:00,4156.39783296,BTCEUR,42638.39
1638811800,43682.4,43682.4,43682.3,43682.4,43682.3,0.89578360,23,2021-12-06 17:30:00,39129.97752864,BTCEUR,42638.86
1638811860,43682.4,43740.0,43682.3,43682.3,43695.0,6.97930739,57,2021-12-06 17:31:00,304872.199202197,BTCEUR,42642.5
1638811920,43682.4,43682.4,43601.0,43611.8,43650.9,0.83094315,36,2021-12-06 17:32:00,36238.92646917,BTCEUR,42642.91
1638811980,43606.4,43606.5,43600.1,43600.6,43603.9,0.64879185,22,2021-12-06 17:33:00,28287.713935109998,BTCEUR,42643.22
1638812040,43606.4,43609.8,43591.7,43597.4,43605.2,0.40188722,26,2021-12-06 17:34:00,17521.237885228,BTCEUR,42643.41
1638812100,43586.0,43606.6,43585.7,43606.6,43592.3,0.26641904,20,2021-12-06 17:35:00,11617.628509663999,BTCEUR,42643.54
1638812160,43602.9,43602.9,43590.6,43592.5,43593.3,0.09963509,14,2021-12-06 17:36:00,4343.342660825,BTCEUR,42643.58
1638812220,43576.9,43576.9,43563.8,43563.8,43566.9,0.40016582,28,2021-12-06 17:37:00,17432.743749316,BTCEUR,42643.77
1638812280,43563.8,43565.1,43507.9,43558.0,43522.0,0.71179100,32,2021-12-06 17:38:00,31004.192377999996,BTCEUR,42644.09
1638812340,43558.2,43561.5,43518.6,43524.1,43550.5,0.09443556,11,2021-12-06 17:39:00,4110.222756996,BTCEUR,42644.13
1638812400,43508.1,43533.8,43508.1,43526.5,43522.5,0.19554986,11,2021-12-06 17:40:00,8511.60098129,BTCEUR,42644.22
1638812460,43534.1,43543.8,43534.0,43534.0,43538.8,0.07969123,13,2021-12-06 17:41:00,3469.27800682,BTCEUR,42644.25
1638812520,43534.0,43534.0,43458.3,43474.6,43484.7,1.16441495,60,2021-12-06 17:42:00,50622.47418527,BTCEUR,42644.73
1638812580,43473.4,43473.5,43408.7,43418.7,43441.6,1.29084313,52,2021-12-06 17:43:00,56046.730608531,BTCEUR,42645.23
1638812640,43418.7,43502.7,43418.6,43481.8,43437.7,6.33418992,79,2021-12-06 17:44:00,275421.979263456,BTCEUR,42647.85
1638812700,43483.0,43487.0,43483.0,43487.0,43483.2,0.53469516,20,2021-12-06 17:45:00,23252.28842292,BTCEUR,42648.07
1638812760,43483.1,43483.1,43436.6,43471.3,43474.3,1.00197252,36,2021-12-06 17:46:00,43557.04800867601,BTCEUR,42648.48
1638812820,43471.5,43499.9,43471.5,43475.3,43489.0,0.61218805,38,2021-12-06 17:47:00,26615.059130165002,BTCEUR,42648.73
1638812880,43476.2,43519.5,43476.2,43505.0,43495.7,1.22330517,32,2021-12-06 17:48:00,53219.89142085,BTCEUR,42649.25
1638812940,43504.9,43544.5,43501.9,43533.3,43527.2,0.55210679,27,2021-12-06 17:49:00,24035.030521107,BTCEUR,42649.49
1638813000,43519.0,43522.3,43507.1,43507.1,43511.4,0.59604236,18,2021-12-06 17:50:00,25932.074560756,BTCEUR,42649.74
1638813060,43517.2,43519.1,43517.1,43517.3,43517.3,0.28456547,17,2021-12-06 17:51:00,12383.520927631,BTCEUR,42649.87
1638813120,43517.2,43517.3,43517.2,43517.3,43517.2,0.65182990,18,2021-12-06 17:52:00,28365.87730727,BTCEUR,42650.14
1638813180,43517.3,43517.3,43454.4,43464.3,43500.6,2.22943984,52,2021-12-06 17:53:00,96901.042037712,BTCEUR,42651.04
1638813240,43464.5,43484.5,43464.5,43483.1,43478.3,0.96445797,18,2021-12-06 17:54:00,41937.622355307,BTCEUR,42651.43
1638813300,43489.0,43519.0,43489.0,43519.0,43499.3,0.15673776,11,2021-12-06 17:55:00,6821.07057744,BTCEUR,42651.5
1638813360,43518.9,43519.0,43505.0,43505.4,43514.3,0.51663397,38,2021-12-06 17:56:00,22476.367518438,BTCEUR,42651.72
1638813420,43510.5,43519.0,43510.5,43518.7,43517.8,0.11475205,16,2021-12-06 17:57:00,4993.860038334999,BTCEUR,42651.77
1638813480,43518.8,43518.8,43483.0,43483.1,43493.8,0.23160004,25,2021-12-06 17:58:00,10070.687699324,BTCEUR,42651.86
1638813540,43483.1,43485.8,43473.8,43484.3,43480.9,0.46713519,37,2021-12-06 17:59:00,20313.046742517,BTCEUR,42652.05
1638813600,43483.2,43519.0,43462.4,43462.5,43484.0,0.25516531,23,2021-12-06 18:00:00,11090.122285874999,BTCEUR,42652.16
1638813660,43462.5,43462.5,43450.0,43462.5,43454.0,1.45493046,22,2021-12-06 18:01:00,63234.915117749995,BTCEUR,42652.74
