unix,open,high,low,close,vwap,volume,tradecount,date,volume_from,Name
1639079220,3670.00,3670.00,3663.47,3663.56,3669.68,46.89444491,19,2021-12-09 19:47:00,171800.61259447958,ETHEUR
1639079280,3663.82,3663.85,3663.50,3663.85,3663.80,6.32064402,6,2021-12-09 19:48:00,23157.891592677,ETHEUR
1639079340,3663.84,3671.54,3663.84,3671.52,3667.11,2.70416761,13,2021-12-09 19:49:00,9928.4054634672,ETHEUR
1639079400,3671.53,3673.37,3670.92,3673.14,3672.91,3.17495963,12,2021-12-09 19:50:00,11662.0712153382,ETHEUR
1639079460,3670.06,3673.84,3670.05,3672.77,3672.66,3.55953149,14,2021-12-09 19:51:00,13073.340470527299,ETHEUR
1639079520,3672.76,3673.22,3667.83,3667.83,3671.49,4.05297002,10,2021-12-09 19:52:00,14865.605028456599,ETHEUR
1639079580,3664.81,3664.81,3663.50,3663.54,3663.77,0.41848589,8,2021-12-09 19:53:00,1533.1397974506,ETHEUR
1639079640,3664.03,3664.75,3663.20,3664.75,3664.15,30.49355193,16,2021-12-09 19:54:00,111751.2444354675,ETHEUR
1639079700,3663.50,3664.30,3662.76,3662.76,3663.47,0.17555266,5,2021-12-09 19:55:00,643.0072609416001,ETHEUR
1639079760,3661.89,3661.89,3653.70,3655.58,3654.77,131.15829862,38,2021-12-09 19:56:00,479459.65326929966,ETHEUR
1639079820,3654.32,3655.85,3653.32,3654.33,3654.20,13.83368040,17,2021-12-09 19:57:00,50552.833296132,ETHEUR
1639079880,3656.97,3659.34,3656.97,3658.56,3658.26,14.10415112,12,2021-12-09 19:58:00,51600.8831215872,ETHEUR
1639079940,3657.20,3657.98,3654.78,3654.78,3657.10,2.00233547,10,2021-12-09 19:59:00,7318.095629046599,ETHEUR
1639080000,3654.80,3656.45,3653.09,3653.09,3653.98,1.98555675,15,2021-12-09 20:00:00,7253.4175078575,ETHEUR
1639080060,3654.65,3657.82,3653.82,3657.82,3655.05,8.59967651,16,2021-12-09 20:01:00,31456.068731808202,ETHEUR
1639080120,3658.94,3658.94,3657.81,3657.81,3658.70,0.48246750,7,2021-12-09 20:02:00,1764.7744461749999,ETHEUR
1639080180,3657.82,3657.82,3648.78,3648.79,3650.60,6.72985793,33,2021-12-09 20:03:00,24555.838316404697,ETHEUR
1639080240,3648.79,3648.79,3640.00,3641.20,3644.54,15.57395943,62,2021-12-09 20:04:00,56707.901076516,ETHEUR
1639080300,3640.97,3642.63,3638.50,3638.50,3640.03,8.70444240,26,2021-12-09 20:05:00,31671.1136724,ETHEUR
1639080360,3638.72,3641.92,3635.03,3637.00,3636.58,11.24787398,24,2021-12-09 20:06:00,40908.51766526,ETHEUR
1639080420,3635.73,3636.63,3635.73,3636.60,3636.54,3.61856228,9,2021-12-09 20:07:00,13159.263587448,ETHEUR
1639080480,3636.60,3643.60,3636.15,3643.59,3637.75,56.56942735,44,2021-12-09 20:08:00,206115.7997981865,ETHEUR
1639080540,3643.54,3643.54,3638.01,3638.44,3639.17,6.19338766,22,2021-12-09 20:09:00,22534.2693976504,ETHEUR
1639080600,3638.16,3640.00,3635.27,3636.19,3638.65,10.72941055,18,2021-12-09 20:10:00,39014.17534780451,ETHEUR
1639080660,3636.12,3636.12,3631.43,3631.43,3634.36,16.49172577,49,2021-12-09 20:11:00,59888.54771295109,ETHEUR
1639080720,3630.87,3630.87,3627.00,3627.02,3628.27,14.94446598,44,2021-12-09 20:12:00,54203.876998779604,ETHEUR
1639080780,3627.01,3627.01,3623.89,3623.91,3626.05,31.99736561,63,2021-12-09 20:13:00,115955.5732077351,ETHEUR
1639080840,3623.90,3623.94,3620.73,3621.24,3621.75,32.20511250,42,2021-12-09 20:14:00,116622.44158949998,ETHEUR
1639080900,3621.23,3630.90,3620.61,3630.90,3624.11,123.97644972,37,2021-12-09 20:15:00,450146.091288348,ETHEUR
1639080960,3627.67,3643.29,3627.67,3643.29,3633.58,13.67027373,18,2021-12-09 20:16:00,49804.7715777717,ETHEUR
1639081020,3641.58,3642.09,3635.91,3639.71,3639.26,5.21147138,18,2021-12-09 20:17:00,18968.2444964998,ETHEUR
1639081080,3639.70,3644.72,3638.84,3641.81,3642.09,57.12094192,28,2021-12-09 20:18:00,208023.6174936752,ETHEUR
1639081140,3643.94,3644.72,3639.71,3644.72,3642.40,0.96285251,8,2021-12-09 20:19:00,3509.3278002472,ETHEUR
1639081200,3649.99,3652.14,3644.67,3644.67,3648.85,3.05155610,23,2021-12-09 20:20:00,11121.914970987,ETHEUR
1639081260,3645.86,3645.87,3640.39,3640.39,3643.17,1.72991186,8,2021-12-09 20:21:00,6297.5538360254,ETHEUR
1639081320,3640.87,3640.88,3634.26,3634.55,3636.09,19.95136294,31,2021-12-09 20:22:00,72514.226173577,ETHEUR
1639081380,3634.99,3640.87,3634.99,3640.87,3636.53,1.31680976,16,2021-12-09 20:23:00,4794.3331508912,ETHEUR
1639081440,3640.87,3640.88,3639.18,3639.18,3640.70,1.04442875,9,2021-12-09 20:24:00,3800.8642184249998,ETHEUR
1639081500,3637.89,3637.89,3625.29,3625.29,3634.60,5.32748968,25,2021-12-09 20:25:00,19313.695062007202,ETHEUR
1639081560,3627.46,3633.88,3627.46,3633.88,3629.41,13.90449619,16,2021-12-09 20:26:00,50527.2706149172,ETHEUR
1639081620,3633.88,3638.85,3633.88,3638.80,3636.25,0.22373298,9,2021-12-09 20:27:00,814.1195676240001,ETHEUR
1639081680,3640.74,3640.74,3635.02,3635.02,3638.76,7.81177635,9,2021-12-09 20:28:00,28395.963267777,ETHEUR
1639081740,3636.43,3636.84,3630.82,3630.82,3633.19,1.36307542,9,2021-12-09 20:29:00,4949.0814964444,ETHEUR
1639081800,3629.71,3636.59,3621.50,3636.51,3625.53,502.21523395,53,2021-12-09 20:30:00,1826310.7204115146,ETHEUR
1639081860,3636.59,3639.32,3635.46,3635.46,3637.47,1.21656011,12,2021-12-09 20:31:00,4422.7556175006,ETHEUR
1639081920,3632.43,3632.43,3629.36,3629.36,3629.40,1.02214415,7,2021-12-09 20:32:00,3709.7290922439997,ETHEUR
1639081980,3629.55,3629.77,3622.33,3622.33,3624.42,2.59273002,10,2021-12-09 20:33:00,9391.7237333466,ETHEUR
1639082040,3622.19,3623.11,3620.64,3620.71,3621.13,12.57736396,22,2021-12-09 20:34:00,45538.9874636116,ETHEUR
1639082100,3620.90,3624.15,3620.00,3620.00,3620.12,4.24174418,19,2021-12-09 20:35:00,15355.1139316,ETHEUR
1639082160,3625.10,3630.57,3615.75,3615.75,3621.85,42.49468984,58,2021-12-09 20:36:00,153650.17478898,ETHEUR
1639082220,3616.45,3619.07,3615.16,3615.99,3615.44,34.96501134,25,2021-12-09 20:37:00,126433.13135532658,ETHEUR
1639082280,3616.00,3626.77,3616.00,3624.40,3622.38,15.26057080,18,2021-12-09 20:38:00,55310.41280752,ETHEUR
1639082340,3626.50,3628.12,3624.38,3627.13,3626.95,2.70057413,16,2021-12-09 20:39:00,9795.333444146901,ETHEUR
1639082400,3625.62,3628.26,3621.45,3621.45,3624.70,4.92493613,18,2021-12-09 20:40:00,17835.409947988497,ETHEUR
1639082460,3622.62,3625.00,3622.23,3623.24,3623.48,0.40363995,8,2021-12-09 20:41:00,1462.484412438,ETHEUR
1639082520,3623.20,3623.20,3615.18,3616.42,3618.25,19.01476951,20,2021-12-09 20:42:00,68765.3927513542,ETHEUR
1639082580,3616.42,3618.66,3610.00,3614.58,3613.01,108.36129609,80,2021-12-09 20:43:00,391680.5736209922,ETHEUR
1639082640,3611.40,3613.44,3610.01,3611.72,3611.32,17.54755338,20,2021-12-09 20:44:00,63376.8494936136,ETHEUR
1639082700,3611.86,3611.86,3610.00,3611.07,3610.58,14.74850015,19,2021-12-09 20:45:00,53257.8664366605,ETHEUR
1639082760,3611.85,3619.93,3611.71,3619.93,3612.40,8.95879133,18,2021-12-09 20:46:00,32430.1974992069,ETHEUR
1639082820,3620.28,3620.28,3614.02,3620.27,3618.71,12.48148728,32,2021-12-09 20:47:00,45186.3539551656,ETHEUR
1639082880,3620.27,3633.60,3620.27,3631.52,3628.26,13.62113139,22,2021-12-09 20:48:00,49465.4110654128,ETHEUR
1639082940,3632.86,3632.86,3625.32,3625.98,3629.04,9.29014993,28,2021-12-09 20:49:00,33685.8978431814,ETHEUR
1639083000,3623.56,3625.32,3621.56,3621.56,3624.76,11.79937201,7,2021-12-09 20:50:00,42732.1336965356,ETHEUR
1639083060,3629.83,3629.83,3628.17,3628.17,3628.21,1.02714999,2,2021-12-09 20:51:00,3726.6747792183005,ETHEUR
1639083120,3630.41,3630.49,3627.57,3630.49,3630.02,0.62767298,5,2021-12-09 20:52:00,2278.7604771602,ETHEUR
1639083180,3632.36,3632.70,3626.19,3626.19,3628.89,2.10281171,15,2021-12-09 20:53:00,7625.1947946849,ETHEUR
1639083240,3629.02,3632.87,3627.60,3629.15,3629.11,0.46487671,5,2021-12-09 20:54:00,1687.1073120965002,ETHEUR
1639083300,3630.31,3631.83,3630.30,3631.07,3630.73,12.69062971,14,2021-12-09 20:55:00,46080.5648210897,ETHEUR
1639083360,3631.06,3639.36,3627.36,3639.36,3631.27,7.62454011,16,2021-12-09 20:56:00,27748.4462947296,ETHEUR
1639083420,3637.81,3639.33,3635.19,3639.33,3635.75,4.99863000,9,2021-12-09 20:57:00,18191.6641179,ETHEUR
1639083480,3639.79,3643.35,3639.79,3643.35,3641.72,19.11981237,27,2021-12-09 20:58:00,69660.16839823949,ETHEUR
1639083540,3643.70,3649.51,3643.70,3648.17,3647.80,6.56376481,39,2021-12-09 20:59:00,23945.729866897702,ETHEUR
1639083600,3650.00,3656.95,3649.40,3656.95,3651.19,21.69140311,27,2021-12-09 21:00:00,79324.37660311449,ETHEUR
1639083660,3656.94,3657.36,3653.35,3655.74,3656.76,9.83791624,18,2021-12-09 21:01:00,35964.8639152176,ETHEUR
1639083720,3655.74,3655.74,3651.61,3651.62,3654.97,1.97594987,12,2021-12-09 21:02:00,7215.4180642894,ETHEUR
1639083780,3651.87,3651.87,3643.04,3643.04,3649.86,19.53276505,26,2021-12-09 21:03:00,71158.64438775199,ETHEUR
1639083840,3642.54,3642.54,3640.12,3641.42,3641.99,14.93408500,25,2021-12-09 21:04:00,54381.2758007,ETHEUR
1639083900,3642.29,3644.37,3639.66,3644.18,3640.23,59.89386054,25,2021-12-09 21:05:00,218264.0087026572,ETHEUR
1639083960,3646.90,3649.96,3644.30,3649.96,3646.74,4.57285062,10,2021-12-09 21:06:00,16690.721848975198,ETHEUR
1639084020,3648.39,3651.57,3648.39,3650.72,3651.26,5.66317052,10,2021-12-09 21:07:00,20674.6498807744,ETHEUR
1639084080,3652.42,3657.99,3652.10,3657.16,3655.58,3.52165744,19,2021-12-09 21:08:00,12879.264723270398,ETHEUR
1639084140,3657.98,3661.55,3657.98,3659.77,3659.63,10.88551216,27,2021-12-09 21:09:00,39838.470837803194,ETHEUR
1639084200,3658.91,3663.72,3658.91,3660.44,3662.03,0.70647511,12,2021-12-09 21:10:00,2586.0097516483997,ETHEUR
1639084260,3661.61,3661.61,3656.65,3658.41,3659.86,7.35932984,18,2021-12-09 21:11:00,26923.445879954397,ETHEUR
1639084320,3657.75,3660.58,3657.75,3660.58,3659.60,5.12124447,18,2021-12-09 21:12:00,18746.725081992598,ETHEUR
1639084380,3661.17,3663.92,3661.05,3663.92,3661.73,7.08693450,13,2021-12-09 21:13:00,25965.96105324,ETHEUR
1639084440,3663.93,3665.01,3663.74,3664.88,3664.25,3.82842316,16,2021-12-09 21:14:00,14030.7114706208,ETHEUR
1639084500,3664.27,3664.90,3664.27,3664.90,3664.76,2.52985923,8,2021-12-09 21:15:00,9271.681092027,ETHEUR
1639084560,3664.85,3664.85,3660.00,3660.00,3660.96,39.26172161,18,2021-12-09 21:16:00,143697.90109260002,ETHEUR
1639084620,3657.55,3659.15,3656.74,3657.11,3656.97,3.52484836,12,2021-12-09 21:17:00,12890.7581858396,ETHEUR
1639084680,3659.96,3671.97,3659.96,3671.97,3666.89,4.93488284,33,2021-12-09 21:18:00,18120.7417419948,ETHEUR
1639084740,3672.08,3676.15,3671.64,3672.79,3675.29,24.46774361,36,2021-12-09 21:19:00,89864.88405337189,ETHEUR
1639084800,3672.99,3673.00,3672.99,3672.99,3672.99,1.04255396,11,2021-12-09 21:20:00,3829.2902695404,ETHEUR
1639084860,3672.99,3673.41,3671.21,3672.46,3672.16,33.55596068,24,2021-12-09 21:21:00,123232.9233588728,ETHEUR
1639084920,3672.46,3672.46,3672.46,3672.46,3672.46,0.09794682,4,2021-12-09 21:22:00,359.7057785772,ETHEUR
1639084980,3672.46,3673.09,3668.71,3668.71,3670.16,10.10765328,12,2021-12-09 21:23:00,37082.048664868795,ETHEUR
1639085040,3668.72,3668.91,3665.37,3668.25,3667.29,7.86891547,18,2021-12-09 21:24:00,28865.1491728275,ETHEUR
1639085100,3666.20,3668.93,3666.20,3666.51,3667.06,6.20490451,9,2021-12-09 21:25:00,22750.3444349601,ETHEUR
1639085160,3665.01,3670.00,3665.01,3668.98,3669.24,0.90074437,8,2021-12-09 21:26:00,3304.8130786426,ETHEUR
1639085220,3670.00,3685.71,3670.00,3685.71,3679.53,23.87040743,50,2021-12-09 21:27:00,87979.3993688253,ETHEUR
1639085280,3685.81,3685.81,3685.00,3685.69,3685.77,37.73829657,11,2021-12-09 21:28:00,139091.66228508332,ETHEUR
1639085340,3685.69,3685.69,3676.18,3678.16,3681.64,31.08488541,18,2021-12-09 21:29:00,114335.18211964559,ETHEUR
1639085400,3676.35,3676.35,3675.72,3676.24,3675.91,21.59635746,15,2021-12-09 21:30:00,79393.3931487504,ETHEUR
1639085460,3676.24,3676.24,3672.28,3673.26,3673.99,4.73720544,14,2021-12-09 21:31:00,17400.9872545344,ETHEUR
1639085520,3673.26,3673.26,3669.99,3670.81,3671.83,5.01737512,14,2021-12-09 21:32:00,18417.8307642472,ETHEUR
1639085580,3670.14,3670.76,3670.14,3670.14,3670.31,52.45882008,9,2021-12-09 21:33:00,192531.2139284112,ETHEUR
1639085640,3670.13,3671.65,3670.13,3671.65,3670.85,0.65123702,10,2021-12-09 21:34:00,2391.1144044830003,ETHEUR
1639085700,3671.91,3671.91,3665.37,3665.37,3666.03,24.53289033,18,2021-12-09 21:35:00,89922.1202288721,ETHEUR
1639085760,3666.17,3666.90,3666.17,3666.90,3666.71,3.94205601,4,2021-12-09 21:36:00,14455.125183069,ETHEUR
1639085820,3666.90,3668.39,3666.90,3668.28,3668.33,10.20600610,14,2021-12-09 21:37:00,37438.488056508,ETHEUR
1639085880,3668.28,3669.99,3667.31,3668.49,3669.04,7.56692229,16,2021-12-09 21:38:00,27759.1787516421,ETHEUR
1639085940,3669.65,3675.00,3669.65,3675.00,3670.83,0.70082951,9,2021-12-09 21:39:00,2575.54844925,ETHEUR
1639086000,3675.00,3676.24,3675.00,3676.24,3675.43,9.49499933,15,2021-12-09 21:40:00,34905.8963369192,ETHEUR
1639086060,3676.23,3676.23,3672.42,3672.42,3673.17,4.82764859,9,2021-12-09 21:41:00,17729.1532348878,ETHEUR
1639086120,3672.69,3680.91,3672.69,3679.94,3676.58,28.92573658,11,2021-12-09 21:42:00,106444.9750702052,ETHEUR
1639086180,3679.29,3681.94,3678.76,3681.61,3679.36,5.17899767,16,2021-12-09 21:43:00,19067.049611848703,ETHEUR
1639086240,3683.57,3693.85,3683.57,3693.85,3689.78,8.48246910,30,2021-12-09 21:44:00,31332.968485035,ETHEUR
1639086300,3694.75,3697.01,3693.50,3695.76,3696.71,19.02609318,39,2021-12-09 21:45:00,70315.87413091681,ETHEUR
1639086360,3696.46,3697.27,3696.46,3697.27,3697.25,1.73681500,17,2021-12-09 21:46:00,6421.47399505,ETHEUR
1639086420,3697.26,3697.26,3690.02,3691.45,3696.05,5.71943553,16,2021-12-09 21:47:00,21113.010287218498,ETHEUR
1639086480,3689.30,3690.66,3686.25,3686.66,3687.72,4.48221410,18,2021-12-09 21:48:00,16524.399433906,ETHEUR
1639086540,3687.82,3693.74,3687.82,3693.74,3688.52,16.27764506,13,2021-12-09 21:49:00,60125.3886639244,ETHEUR
1639086600,3693.02,3694.28,3691.36,3692.69,3692.73,3.73037791,10,2021-12-09 21:50:00,13775.1292044779,ETHEUR
1639086660,3694.17,3698.54,3694.17,3698.54,3698.27,10.01393201,13,2021-12-09 21:51:00,37036.9280962654,ETHEUR
1639086720,3698.61,3699.66,3698.61,3699.66,3699.50,0.39218080,4,2021-12-09 21:52:00,1450.9356185279998,ETHEUR
1639086780,3699.65,3699.66,3698.60,3698.60,3699.54,5.89380694,12,2021-12-09 21:53:00,21798.834348284,ETHEUR
1639086840,3694.92,3697.00,3694.92,3697.00,3695.32,9.93649857,7,2021-12-09 21:54:00,36735.23521329,ETHEUR
1639086900,3696.10,3697.08,3694.90,3694.91,3696.54,26.97145816,12,2021-12-09 21:55:00,99657.1104699656,ETHEUR
1639086960,3694.91,3694.91,3694.90,3694.91,3694.90,0.21312940,5,2021-12-09 21:56:00,787.4939513539999,ETHEUR
1639087020,3695.02,3696.99,3694.90,3696.99,3695.32,0.52342527,8,2021-12-09 21:57:00,1935.0979889373,ETHEUR
1639087080,3695.30,3695.30,3689.28,3689.85,3693.37,1.82348099,19,2021-12-09 21:58:00,6728.3713309515,ETHEUR
1639087140,3689.64,3694.26,3689.64,3691.31,3689.66,2.70384300,6,2021-12-09 21:59:00,9980.722704329999,ETHEUR
1639087200,3690.53,3690.53,3690.53,3690.53,3690.53,0.27277826,1,2021-12-09 22:00:00,1006.6963518778,ETHEUR
1639087260,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:01:00,0.0,ETHEUR
1639087320,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:02:00,0.0,ETHEUR
1639087380,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:03:00,0.0,ETHEUR
1639087440,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:04:00,0.0,ETHEUR
1639087500,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:05:00,0.0,ETHEUR
1639087560,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:06:00,0.0,ETHEUR
1639087620,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:07:00,0.0,ETHEUR
1639087680,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:08:00,0.0,ETHEUR
1639087740,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:09:00,0.0,ETHEUR
1639087800,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:10:00,0.0,ETHEUR
1639087860,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:11:00,0.0,ETHEUR
1639087920,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:12:00,0.0,ETHEUR
1639087980,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:13:00,0.0,ETHEUR
1639088040,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:14:00,0.0,ETHEUR
1639088100,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:15:00,0.0,ETHEUR
1639088160,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:16:00,0.0,ETHEUR
1639088220,3690.53,3690.53,3690.53,3690.53,0.00,0.00000000,0,2021-12-09 22:17:00,0.0,ETHEUR
